x,x_noise,vel,accel,accel_noise,CD,Sref,time_sim,predict_alt,flap_extension,kalman_alt,kalman_vel,kalman_accel
3836.1125944189935,3813.8709335352023,91.27312909101953,-10.747673969300804,-10.326256586249405,0.594,0.008760447364647391,39.36000000000074,4241.684627502956,0.0,3833.189173922821,91.33851828401912,-10.755944528603674
3837.0247883633892,3831.178967702047,91.16566350530906,-10.745353016396521,-9.476386636941207,0.594,0.008760447364647391,39.370000000000736,4241.684627502956,0.0,3833.189173922821,91.33851828401912,-10.755944528603674
3837.9359077679205,3835.393684070019,91.05822111251754,-10.743035711840667,-9.16045371817221,0.594,0.008760447364647391,39.380000000000734,4241.684627502956,0.0,3833.189173922821,91.33851828401912,-10.755944528603674
3838.845952864334,3859.403157303078,90.95080187617812,-10.740722051437078,-10.746913868470449,0.594,0.008760447364647391,39.39000000000073,4241.684627502956,0.0,3833.189173922821,91.33851828401912,-10.755944528603674
3839.7549238840115,3822.5519141242153,90.8434057598658,-10.738412030998079,-11.323642355331884,0.594,0.008760447364647391,39.40000000000073,4244.013147679694,0.0,3839.200569454574,90.90595378017139,-10.741566028984316
3840.6628210579715,3841.5729797155545,90.73603272719748,-10.736105646344457,-10.790958394531577,0.594,0.008760447364647391,39.41000000000073,4244.013147679694,0.0,3839.200569454574,90.90595378017139,-10.741566028984316
3841.569644616869,3814.3136431458056,90.6286827418318,-10.73380289330546,-10.468782872797709,0.594,0.008760447364647391,39.42000000000073,4244.013147679694,0.0,3839.200569454574,90.90595378017139,-10.741566028984316
3842.4753947909953,3853.9824232185315,90.52135576746906,-10.731503767718761,-11.501071939094443,0.594,0.008760447364647391,39.430000000000724,4244.013147679694,0.0,3839.200569454574,90.90595378017139,-10.741566028984316
3843.3800718102793,3841.3096419268927,90.41405176785116,-10.72920826543046,-11.42993588306291,0.594,0.008760447364647391,39.44000000000072,4244.013147679694,0.0,3839.200569454574,90.90595378017139,-10.741566028984316
3844.2836759042875,3830.5362630602467,90.30677070676153,-10.726916382295055,-9.829557033177439,0.594,0.008760447364647391,39.45000000000072,4244.013147679694,0.0,3839.200569454574,90.90595378017139,-10.741566028984316
3845.186207302224,3839.2357596507945,90.19951254802498,-10.724628114175436,-10.769974674416565,0.594,0.008760447364647391,39.46000000000072,4242.314755616605,0.0,3844.2545134467655,90.11488155126807,-10.729053521504174
3846.0876662329315,3838.1650788104766,90.09227725550771,-10.722343456942856,-10.356869568558556,0.594,0.008760447364647391,39.47000000000072,4241.641242201808,0.0,3844.998168519919,89.94708702933299,-10.726128048178605
3846.9880529248917,3868.6617225000386,89.98506479311712,-10.720062406476927,-10.43269575481498,0.594,0.008760447364647391,39.480000000000715,4241.641242201808,0.0,3844.998168519919,89.94708702933299,-10.726128048178605
3847.887367606226,3840.99456304982,89.8778751248018,-10.7177849586656,-10.157747503147059,0.594,0.008760447364647391,39.49000000000071,4244.0733760806825,0.0,3847.3683690272487,89.95396144390259,-10.721228014090906
3848.7856105046944,3843.751315930048,89.77070821455145,-10.715511109405142,-11.441277502667493,0.594,0.008760447364647391,39.50000000000071,4244.0733760806825,0.0,3847.3683690272487,89.95396144390259,-10.721228014090906
3849.6827818476986,3836.542433208718,89.66356402639673,-10.713240854600132,-10.317237676243115,0.594,0.008760447364647391,39.51000000000071,4243.461877351301,0.0,3849.024867187678,89.68539149951619,-10.71686923750781
3850.578881862279,3839.001152319209,89.55644252440926,-10.710974190163434,-10.445888497791818,0.594,0.008760447364647391,39.52000000000071,4243.461877351301,0.0,3849.024867187678,89.68539149951619,-10.71686923750781
3851.4739107751184,3852.5190711221835,89.44934367270149,-10.708711112016188,-10.62964144978839,0.594,0.008760447364647391,39.530000000000705,4243.461877351301,0.0,3849.024867187678,89.68539149951619,-10.71686923750781
3852.36786881254,3859.294388569843,89.34226743542662,-10.709503641731184,-10.873416455464218,0.596,0.008760447364647391,39.5400000000007,4243.461877351301,0.0,3849.024867187678,89.68539149951619,-10.71686923750781
3853.2607560480405,3853.043507436563,89.23518329618116,-10.707239508508493,-10.433950467417102,0.596,0.008760447364647391,39.5500000000007,4243.461877351301,0.0,3849.024867187678,89.68539149951619,-10.71686923750781
3854.1525725553006,3854.5374214743274,89.12812178188044,-10.704978964721088,-11.391631482917008,0.596,0.008760447364647391,39.5600000000007,4243.461877351301,0.0,3849.024867187678,89.68539149951619,-10.71686923750781
3855.04331856039,3840.008516549543,89.0210828566462,-10.702722006298439,-11.656344726860718,0.596,0.008760447364647391,39.5700000000007,4243.411335175368,0.0,3854.3906955655725,89.04428275367927,-10.70621592850866
3855.932994289021,3852.553111282894,88.91406648464088,-10.700468629178266,-10.268008798444143,0.596,0.008760447364647391,39.580000000000695,4241.728146742668,0.0,3854.884072589374,88.78409820348593,-10.704067550520419
