time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,ang_pos_x,ang_pos_y,ang_pos_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_accel_x,ang_accel_y,ang_accel_z,alpha,baro_alt,imu_accel_x,imu_accel_y,imu_accel_z,imu_ang_pos_x,imu_ang_pos_y,imu_ang_pos_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,kalman_x_pos,kalman_x_vel,kalman_x_accel,kalman_y_pos,kalman_y_vel,kalman_y_accel,kalman_z_pos,kalman_z_vel,kalman_z_accel
14.329999999999739,3655.5386629596933,0.0,-225.81674553172064,167.36506247553368,0.0,-13.904755916288519,-13.718598575355303,0.0,0.3333164262480122,0.0,0.08488463719302469,0.0,0.0,0.0029498418937790234,0.0,0.0,-0.0004832125585947858,0.0,0.08293791364860423,3655.6130105885436,-3.9339523724767274,-0.004443821965195902,-0.009994750091398405,-0.051059272317515766,0.07594848166467899,0.13627386403994118,-0.00010300060270193179,0.002353363179207361,-0.0015741066114981,0.3763507246455882,0.8523113022492587,0.8358444387744751,0.005731589209836787,-6.072460593485585e-06,-0.00038655892850187934,32.96354790264135,5.4782441576816385,0.4793270423729938
14.339999999999739,3657.2123135844486,0.0,-225.9557930908835,167.22825565695118,0.0,-13.901451881455793,-13.704817513378593,0.0,0.33228321523788956,0.0,0.08491413561196248,0.0,0.0,0.002945972711745629,0.0,0.0,-0.0004733961877801999,0.0,0.08298586299833986,3657.4576379008467,-3.9209779313511004,-0.0025322252607908493,0.027595556679339626,0.06430441713406324,0.1701904384150291,0.04588942744009456,0.0007536310263654018,0.0018732681137983813,0.0011873988330410657,0.3792272266782424,0.8564887538576893,0.8388352362018756,0.005096446724184857,-0.00022764854735992916,-0.00045689365203275406,33.01862696744922,5.483130899647158,0.4793572397917026
14.349999999999739,3658.884596141018,0.0,-226.09480760969808,167.09152929253696,0.0,-13.89815333699452,-13.697872997459978,0.0,0.331830804758774,0.0,0.08494359533907994,0.0,0.0,0.002942190808875551,0.0,0.0,-0.00046364368471209325,0.0,0.08303388324702417,3658.8488974179904,-3.923827708775824,-0.0002138858350918419,0.01413183419539591,0.02258083808609596,0.04978146702092153,-0.015358348504229338,0.0007019481849172501,0.00374292043359438,-0.0005607163220857502,0.3770060913327518,0.8533560282537879,0.8365942996506329,0.004932209165734909,-0.00028772178634558674,-0.00047482395910303796,33.07351916246176,5.487937125736619,0.4793613274851765
14.359999999999738,3660.555511433943,0.0,-226.233789143068,166.95487189912885,0.0,-13.894859313325727,-13.690939338059472,0.0,0.33137860769748606,0.0,0.08497301724716869,0.0,0.0,0.002938495487798869,0.0,0.0,-0.0004539566739335856,0.0,0.0830819745497969,3660.743033038845,-3.889711265327691,-0.03444938699001147,0.020071116059853216,-0.030926459692534294,0.07464675427976346,-0.0457141937745062,-0.0011395739622803126,0.0036667303639668627,-0.0007872715178733538,0.37560077197602515,0.8514131734370535,0.8352208665375078,0.005363944139473497,-0.00014352794722035026,-0.0004267124205750159,33.12901765258864,5.4929346867090265,0.47942720703777325
14.369999999999738,3662.225060152934,0.0,-226.37273773620126,166.81828336897502,0.0,-13.891569808438687,-13.68401651528279,0.0,0.33092662395825106,0.0,0.08500240220204666,0.0,0.0,0.002934886035561891,0.0,0.0,-0.0004443367597443069,0.0,0.08313013706216173,3662.4846086482667,-3.904000107337259,0.02037148918044392,0.01503861622899447,0.019451724639272982,0.09818843704365286,-0.10164980374553541,-0.0021184090000979784,0.0036683351149020263,-4.484037252983184e-05,0.3734826676522406,0.8484633121209855,0.8331346958696402,0.004887314133438989,-0.0003105966497341455,-0.00047929734981653826,33.183830143915756,5.49768070935703,0.47941162246858277
14.379999999999738,3663.8932429866236,0.0,-226.51165343428562,166.68176359452065,0.0,-13.888284820322792,-13.677104509285334,0.0,0.3304748534384536,0.0,0.0850317510624023,0.0,0.0,0.0029313617238268335,0.0,0.0,-0.0004347855262101832,0.0,0.08317837093995976,3663.8882220078253,-3.903694004689279,0.0019335238305780325,0.04791758843479601,0.008583026589763756,0.04926901793888564,0.041933760835138466,0.0003504384511373599,0.003279142527581473,0.0009111806048530454,0.37431549324807495,0.8497528301243985,0.8340904862249814,0.0049403903723516576,-0.00029613631311489345,-0.0004730789444460373,33.239432409118656,5.502680863919768,0.47947816842354135
14.389999999999738,3665.560060622569,0.0,-226.65053628248887,166.54531246840745,0.0,-13.885004346967625,-13.670203300272117,0.0,0.3300232960283181,0.0,0.08506106467964056,0.0,0.0,0.0029279218090684416,0.0,0.0,-0.0004253045371877765,0.0,0.08322667633941,3665.686278453234,-3.8994299271130264,0.0038036616372206728,-0.004258955974729746,-0.052755002305978904,0.11013529530698722,0.016018693318819825,-0.0013026476269769444,0.002934752843934854,0.0010178659699164553,0.3789888243667858,0.8565047555926656,0.8389124185776798,0.00552769782375812,-9.870312943091367e-05,-0.0004077886811143827,33.29443490762937,5.507459109237271,0.47947282788871803
14.399999999999737,3667.225513747253,0.0,-226.78938632595856,166.40892988347306,0.0,-13.881728386363049,-13.663312868497636,0.0,0.3295719516105757,0.0,0.08509034389773124,0.0,0.0,0.00292456553277021,0.0,0.0,-0.00041589533635877417,0.0,0.0832750534170869,3667.4406336457873,-3.906641898096058,0.022240780858793108,0.018468346935328783,-0.009357787249770103,0.12470030164958765,0.03315783699776277,0.0007087476760711847,0.00530448264838365,-0.0010962236512028238,0.3809093575349357,0.8592864891253799,0.8408849905628024,0.005082669404742795,-0.00025482013322611726,-0.0004568875083275993,33.348698715419125,5.511968004843482,0.4793805223736243
14.409999999999737,3668.8896030460874,0.0,-226.92820360982216,166.27261573275072,0.0,-13.878456936499292,-13.656433194265773,0.0,0.3291208200601216,0.0,0.08511958955305893,0.0,0.0,0.0029212921216201127,0.0,0.0,-0.000406559447274372,0.0,0.083323502329922,3668.8948951511634,-3.8629998964393812,0.03254768339014991,0.01677200309331783,-0.045754275104331166,0.005362079409071449,0.021571447589551075,0.001668873790243118,0.0011791587756724926,0.0012372525043491353,0.3801215701758578,0.8581797976095327,0.8400714000535939,0.005386682878794484,-0.00015443052258093837,-0.0004229949344478344,33.403811577541845,5.516751270227023,0.47937711891072177
14.419999999999737,3670.552329203415,0.0,-227.06698817918715,166.13636990946864,0.0,-13.87518999536704,-13.64956425792966,0.0,0.3286699012436647,0.0,0.08514880247427511,0.0,0.0,0.0029181007877057416,0.0,0.0,-0.00039729837340918425,0.0,0.08337202323521893,3670.5256365418986,-3.86163499716678,-0.0344723767698043,-0.015606871834250422,0.01624370720420463,0.08047107185199891,-0.035298364071390385,-4.280020482735637e-05,0.0040770480758788715,-0.00046113164734538545,0.3798220092837271,0.8577713820793,0.8397511458978373,0.005593478779917095,-8.734229883750351e-05,-0.00039996681302998033,33.45975137495871,5.521801175859347,0.4794598228668425
14.429999999999737,3672.21369290251,0.0,-227.2057400791408,166.00019230704956,0.0,-13.871927560957527,-13.642706039891616,0.0,0.32821919501936764,0.0,0.08517798348215216,0.0,0.0,0.0029149907287087666,0.0,0.0,-0.0003881135982248463,0.0,0.08342061629063893,3672.2457577939554,-3.8706576863284736,-0.027930482592658724,-0.023454649015371174,-0.012709451220476361,0.07967829416851227,0.05563408186528586,-0.001069932863387262,0.003004996844110644,0.0012674774082032346,0.3829382459928017,0.8622514787263209,0.8429289897893394,0.005054417129462861,-0.0002755111602833352,-0.0004594297948541094,33.51535145757437,5.526718320517787,0.47949938961519456
14.439999999999737,3673.873694825581,0.0,-227.34445935475037,165.86408281911028,0.0,-13.868669631262641,-13.635858520603009,0.0,0.3277687012364782,0.0,0.08520713338943925,0.0,0.0,0.002911961128098616,0.0,0.0,-0.00037900658524294415,0.0,0.08346928165422111,3673.7767551980373,-3.8555117343552654,0.03411529104251302,-0.0038692546054092244,0.049508913982099216,0.03223609769341495,-0.04116391584218649,0.0012381307067552496,0.003080591378411275,0.0006930646135012682,0.3828283130284018,0.8620816187599282,0.8427546391601569,0.004887077555821701,-0.00033640997481183203,-0.00047760772451743846,33.570685417119115,5.531527958851371,0.4795041175761074
14.449999999999736,3675.532335653772,0.0,-227.483146051063,165.72804133946119,0.0,-13.86541620427502,-13.629021680564165,0.0,0.32731841973495024,0.0,0.08523625300072024,0.0,0.0,0.0029090111553252943,0.0,0.0,-0.0003699787781272073,0.0,0.0835180194843641,3675.7535764905215,-3.8576995357105575,-0.03278037782358177,-0.01295719042798034,-0.004047842307631704,0.012541854400009156,-0.021189355075898825,0.0005169832374704344,0.00442333686076046,0.0001302403365068456,0.3799530603984361,0.857971923050633,0.8397866492161821,0.004932637488051169,-0.00032444181046190567,-0.0004722021949999564,33.62710903294584,5.536693941344645,0.47962386825156683
14.459999999999736,3677.1896160671668,0.0,-227.62180021310576,165.5920677621057,0.0,-13.862167277988158,-13.622195500324237,0.0,0.32686835034505723,0.0,0.08526534311227349,0.0,0.0,0.0029061399660112405,0.0,0.0,-0.00036103160077476337,0.0,0.08356682993984615,3677.1485126109073,-3.8153225765633727,0.032704443072671355,-0.023347289733438626,-0.09586885358132646,0.09180312621393275,0.08001164294932465,0.0024200871014222083,0.003860214482584501,-0.0009960041876524257,0.379717346199082,0.8576543290236016,0.8395323970703811,0.003985899569476218,-0.0006518466445972449,-0.0005763668216302684,33.682948282730386,5.54164351626112,0.4796733664304473
14.469999999999736,3678.8455367447878,0.0,-227.76042188588565,165.4561619812399,0.0,-13.85892285039652,-13.615379960481159,0.0,0.32641849288700076,0.0,0.0852944045119336,0.0,0.0,0.002903346702142146,0.0,0.0,-0.000352166457416421,0.0,0.08361571317981345,3678.8698096895173,-3.849816743029328,-0.06192707535395607,-0.023354273142381064,0.029138913580501653,0.07137663013314638,0.018494456865978257,-0.0006132199713179215,0.005038374304307515,1.825366600622747e-05,0.37882974402180475,0.8564160331883175,0.8386362593419947,0.0037455078083439845,-0.0007375737730335732,-0.0006021779959214258,33.738720535419574,5.5465537209979034,0.47970999343008813
14.479999999999736,3680.5000983646005,0.0,-227.89901111438962,165.32032389125186,0.0,-13.85568291949565,-13.608575041681478,0.0,0.3259688471705024,0.0,0.08532343797895503,0.0,0.0,0.002900630492256638,0.0,0.0,-0.00034338473272563534,0.0,0.08366466936379358,3680.48271078535,-3.8061607398957253,-0.021956230881477586,0.0006256663368826374,0.013821467714281017,0.07266178342874688,-0.043631423039690344,-0.0004950577009660885,0.004065943045764893,2.6646243265625568e-05,0.3835253447606489,0.8631531823604288,0.8434204789223064,0.004061837351243662,-0.0006329149520208196,-0.0005664540405156183,33.794791171594376,5.551549495496792,0.47977411886149396
14.489999999999736,3682.153301603513,0.0,-228.03756794358458,165.18455338672143,0.0,-13.852447483282296,-13.601780724620301,0.0,0.3255194129943986,0.0,0.08535244428387759,0.0,0.0,0.0028979904516347526,0.0,0.0,-0.0003346877919362178,0.0,0.08371369865169166,3682.1764218859917,-3.838716772437998,0.007797234867918146,-0.02359361300404922,0.0415454343736704,0.08127499588641016,-0.044335404151761376,-0.0010738432137628233,0.0032894219553360167,-0.001406959893165956,0.38699229012543024,0.8680859322713825,0.8468830163601883,0.005087630219070265,-0.0002857691136442216,-0.0004525861390764448,33.852054783684224,5.556936579517046,0.479964326507025
14.499999999999735,3683.80514713738,0.0,-228.1760924184174,165.0488503624195,0.0,-13.84921653975453,-13.594996990041173,0.0,0.32507019014621835,0.0,0.08538142418839392,0.0,0.0,0.0028954256824851015,0.0,0.0,-0.0003260769809684146,0.0,0.08376280120379065,3683.7447728176217,-3.8195697743580603,0.011298846524477074,0.034483469105813194,0.06391407614725143,0.14026032758267348,-0.021299585298677693,-0.000437225394366005,0.004602394496055026,-0.0019680577583840995,0.38794650716316126,0.8693919253276932,0.8477326420829482,0.005351948003025419,-0.00019897852509112704,-0.00042311607999160966,33.909002738290944,5.5621991617111215,0.4801137282588325
14.509999999999735,3685.455635641004,0.0,-228.31458458381496,164.91321471330767,0.0,-13.845990086911872,-13.588223818735985,0.0,0.3246211784017579,0.0,0.08541037844521879,0.0,0.0,0.002892935274130663,0.0,0.0,-0.0003175536265634526,0.0,0.08381197718075267,3685.6199657107836,-3.8251370922854364,0.02820248047138224,0.002052630942685825,-0.02737013449863753,0.10755459544323451,0.023342952461873883,-0.0007377629505278248,0.0029755397960103767,-0.0003516453511583348,0.39060902061357444,0.8731441286357472,0.8503450910219507,0.004673873900375509,-0.0004342141459459069,-0.0004976621003415,33.96498054183426,5.567113674082932,0.4801503148325562
14.519999999999735,3687.104767788137,0.0,-228.45304448468409,164.7776463345377,0.0,-13.842768122755428,-13.581461191544882,0.0,0.3241723775246493,0.0,0.0854393077979601,0.0,0.0,0.002890518303193109,0.0,0.0,-0.0003091190364261062,0.0,0.08386122674363256,3686.9886194804612,-3.8305002959807015,-0.014044824705270596,-0.00842689134108427,0.0483590096185613,0.11160897011876203,-0.005784545638771947,-0.0025326797468272315,0.002522909014108013,-0.00023216028798421783,0.3911601885068878,0.8738468042715543,0.8507554103983438,0.004311055738891492,-0.0005616469429584761,-0.0005371766458704243,34.021179926214195,5.572087438694363,0.4802059007053854
14.529999999999735,3688.7525442514825,0.0,-228.59147216591163,164.64214512145114,0.0,-13.839550645288021,-13.574709089356139,0.0,0.32372378726591583,0.0,0.08546821298099203,0.0,0.0,0.002888173833775591,0.0,0.0,-0.0003007744993754167,0.0,0.08391055005385797,3688.76948433468,-3.794684131631212,-0.010326695243738828,0.005402561070256632,-0.010213139637655225,0.0527133593971063,0.013217013382258214,-0.0011287922973628323,0.0027664107917494602,0.0010109224750747762,0.39097194324947127,0.8734771292646795,0.8503827354131722,0.003496260705483596,-0.0008433935560755614,-0.0006263524634472031,34.07812088829288,5.577298031360809,0.4803377192247779
14.539999999999734,3690.398965702697,0.0,-228.7298676723645,164.50671096957868,0.0,-13.836337652514331,-13.567967493106103,0.0,0.3232754073635272,0.0,0.08549709471932979,0.0,0.0,0.0028859009176439086,0.0,0.0,-0.00029252128550315493,0.0,0.08395994727326143,3690.4726204617787,-3.791505662748909,-0.010631685622077813,0.0315541662853816,-0.032727684288812765,0.11683904399407449,-0.04145338686633137,-0.0004962416732378578,0.0022569634083753442,-0.0006688050747704196,0.39492686302310154,0.8790425302118997,0.8542678769175361,0.003681714666361276,-0.0007834342982967042,-0.0006049862095991127,34.1340995212358,5.5821634365700765,0.4803577320709472
14.549999999999734,3692.0440328123923,0.0,-228.86823104888964,164.3713437746398,0.0,-13.833129142441045,-13.561236383779063,0.0,0.32282723754194376,0.0,0.08552595372850622,0.0,0.0,0.0028836985944059824,0.0,0.0,-0.00028436064634014736,0.0,0.0840094185640512,3692.148517013197,-3.777905852392093,0.018938151912990128,-0.01738375474044862,-0.002836532654786753,0.07468748147668133,-0.013198056405795243,-0.0010271106715789102,0.0034125258131510777,0.0013206297484448164,0.3951177934574825,0.8791804413193223,0.8542401226896387,0.0030054481378524924,-0.0010176982704248974,-0.0006786130076959693,34.190206410820856,5.5870562087930935,0.48038650827178137
14.559999999999734,3693.687746250139,0.0,-229.00656234031408,164.2360434325423,0.0,-13.829925113077005,-13.554515742407178,0.0,0.32237927751165524,0.0,0.08555479071445027,0.0,0.0,0.0028815658916895603,0.0,0.0,-0.0002762938150300072,0.0,0.08405896408884177,3693.620736329538,-3.755125999089024,0.01028252242001242,-0.008845200312721218,-0.07453005666059043,0.15208273279117746,0.009675645942036397,0.001304529442281739,0.003732360525916829,0.0001634987461858239,0.39737294155661906,0.8822708790646636,0.8563272384484991,0.003037635891201762,-0.0010100108395435274,-0.0006739438196482604,34.24691558408282,5.59213814971389,0.4804762158691894
14.569999999999734,3695.330106684464,0.0,-229.14486159144485,164.10080983938172,0.0,-13.826725562433358,-13.54780555007039,0.0,0.3219315269687138,0.0,0.08558360637336718,0.0,0.0,0.00287950182531808,0.0,0.0,-0.0002683220065103528,0.0,0.08410858401063949,3695.45864753274,-3.735840818893953,0.014795402550191026,0.003951215770730864,0.010830944532617338,0.10332560340774799,-0.05142284930162201,-0.0014737788350589725,0.0015116052209214815,0.004257445101836108,0.39205617980909263,0.8745132983792743,0.850651141909214,0.002407368584942308,-0.001228404521002825,-0.0007422194291476988,34.30280180813847,5.5969227130554655,0.4804697001172325
14.579999999999734,3696.9711147828584,0.0,-229.28312884706918,163.96564289144104,0.0,-13.823530488523726,-13.541105787896287,0.0,0.32148398559425717,0.0,0.08561240139162035,0.0,0.0,0.0028775053994846192,0.0,0.0,-0.0002604464177012673,0.0,0.08415827849283726,3696.9114966663533,-3.7682464212887754,0.012778451525855179,-0.014065159992509606,-0.06030043846390926,0.08662710339185382,-0.0859175509470069,-0.0008052273486773366,0.003456149368658256,8.158953384138784e-05,0.3886367635854175,0.8695095056091744,0.8469626273533203,0.0023689606969715658,-0.0012447285646442644,-0.0007450908150801875,34.35899403710971,5.6017953095298445,0.48049160181254597
14.589999999999733,3698.6107712117728,0.0,-229.42136415195444,163.83054248519,0.0,-13.820339889364359,-13.534416437060063,0.0,0.32103665305403034,0.0,0.0856411764456152,0.0,0.0,0.002875575606923865,0.0,0.0,-0.0002526682277008225,0.0,0.08420804769924362,3698.467592645821,-3.7418688434098866,-0.001476603744267655,-0.012980289668761804,0.039396209947422364,0.015195240517620362,-0.0812708272200003,-0.0026428141066201626,0.002368713882486868,0.0008258580849807152,0.38408339041884976,0.8629278469589402,0.8421859957660185,0.001800882104461225,-0.0014417352935612554,-0.0008062302275885992,34.41512323987934,5.606629984729626,0.4805012003512552
14.599999999999733,3700.2490766366245,0.0,-229.5595675508481,163.6955085172848,0.0,-13.817153762974309,-13.527737478784402,0.0,0.3205895289978994,0.0,0.08566993220168442,0.0,0.0,0.0028737114290820274,0.0,0.0,-0.0002449885979876078,0.0,0.08425789179406697,3700.213799659305,-3.754706426228445,0.007616730629184295,0.0037524283576226202,-0.04358892769261969,0.07579365417105298,-0.04548506826537918,-0.002729068107780833,0.0017207663766405396,-0.00178339714001184,0.3831308549242203,0.8615535049150506,0.8411825406561043,0.0024262465748326944,-0.001231545734588475,-0.0007358395758542154,34.47185900608345,5.611655165365461,0.48057220920053606
14.609999999999733,3701.8860317217977,0.0,-229.69773908847782,163.5605408845675,0.0,-13.813972107375607,-13.521068894339392,0.0,0.32014261305935776,0.0,0.08569866931597525,0.0,0.0,0.002871911836284641,0.0,0.0,-0.00023740867262997834,0.0,0.08430781094190762,3701.958373105905,-3.755788479708536,-0.007985227436943482,0.00718422373695299,0.015444028924740425,0.01893998051383322,-0.012467716799071507,0.00285722748004832,0.0012259240973699352,-0.0011017271729745104,0.38026202861396524,0.8574364274717117,0.8382076333887403,0.002187890115484535,-0.0013159828640846407,-0.0007606974841318966,34.527942071776835,5.6164412721136525,0.48056588324791977
14.619999999999733,3703.5216371306433,0.0,-229.83587880955156,163.42563948406567,0.0,-13.81079492059344,-13.514410665042416,0.0,0.3196959048550279,0.0,0.08572738843433811,0.0,0.0,0.002870175787902176,0.0,0.0,-0.00022992957850204195,0.0,0.08435780530779342,3703.3363029347342,-3.760486736906283,-0.001579572437793105,0.018452888316500587,-0.05685199176278134,0.15608218986731348,0.04478356124365018,0.0005558033900989733,0.0033941966254644644,-0.0009421392021723642,0.3758471342135496,0.8511334808531119,0.8336851626733345,0.0026834800832143306,-0.0011500999008190805,-0.0007047504115851545,34.58397509290102,5.621193934813689,0.48054879304373366
14.629999999999733,3705.1558935254843,0.0,-229.97398675875752,163.29080421299184,0.0,-13.807622200656333,-13.507762772258111,0.0,0.3192494039841607,0.0,0.08575609019221714,0.0,0.0,0.002868502232513408,0.0,0.0,-0.00022255242550603985,0.0,0.0844078750571507,3705.15017370893,-3.734619893153868,-0.000764660685232838,-0.030162867905871894,-0.023197942635201266,0.04725236560912054,0.018820400007498024,-0.0003609205854090691,0.001897528171578885,0.0004984853743186607,0.374762919555738,0.8496271490893756,0.832605862428898,0.0030981466124401238,-0.0010118447459770696,-0.0006578960757132632,34.64086348631672,5.626221850497831,0.48062051715913595
14.639999999999732,3706.7888015676144,0.0,-230.1120629807641,163.15603496874306,0.0,-13.804453945596343,-13.501125197398233,0.0,0.31880311002812284,0.0,0.08578477521454228,0.0,0.0,0.002866890108066473,0.0,0.0,-0.0002152783068011513,0.0,0.08445802035581611,3706.7978067705612,-3.7078504344234977,-0.01985250035098353,-0.02070321573350445,0.007224813943211769,0.01885942714364762,0.01749377158832248,-8.374620751537094e-05,0.002551236234707538,-0.0005235366269577021,0.3774541562222945,0.8535428863259543,0.8354281964236897,0.0033888642193420112,-0.0009158692411488324,-0.0006248283721807658,34.697327848764665,5.631088767401486,0.48064009307467853
14.649999999999732,3708.420361917302,0.0,-230.25010752022007,163.0213316489004,0.0,-13.801290153449251,-13.494497921921582,0.0,0.31835702254988435,0.0,0.08581344411562294,0.0,0.0,0.0028653383420375535,0.0,0.0,-0.00020810829903851095,0.0,0.0845082413700576,3708.4513777194675,-3.7517198419210973,0.029290941255910065,0.0310475414973786,-0.006890871387957339,0.12625148362134828,-0.006102194901636525,0.0004706796158257961,0.001471672174770455,-0.0007491188859330892,0.3806236696529355,0.8581269719343629,0.8387267708989374,0.004498094883784101,-0.0005409617898255075,-0.0005019359122611928,34.7537204667143,5.635914831799548,0.4806464329815638
14.659999999999732,3710.0505752337913,0.0,-230.38812042175454,162.88669415122854,0.0,-13.798130822254763,-13.487880927333933,0.0,0.3179111410934995,0.0,0.08584209749904331,0.0,0.0,0.0028638458515871344,0.0,0.0,-0.00020104346260218673,0.0,0.08455853826654278,3709.9924191987434,-3.7080969300636872,-0.009708285023294953,0.0076836799634689475,-0.03625656729483054,0.09804838729999743,-0.05874053310254092,0.00028746289416090905,0.003596153995713201,0.0024985205365365285,0.38410500659094965,0.8631079204969517,0.8422608505084622,0.005244697828960011,-0.00028973510320605265,-0.00041932196851141826,34.810661513646096,5.640911381066655,0.48070771652750705
14.669999999999732,3711.679442175304,0.0,-230.52610172997709,162.75212237367526,0.0,-13.794975950056712,-13.481274195187929,0.0,0.3174654651835822,0.0,0.08587073595755917,0.0,0.0,0.002862411543713768,0.0,0.0,-0.00019408484185619721,0.0,0.08460891121236906,3711.7368443256655,-3.7096191447400524,-0.015777276251596913,0.013745501566356247,0.012030987338439703,0.04332922362348078,0.032017045800879156,-0.0007632842145501749,0.000524987189522957,-0.0006877096750613616,0.38599219341291974,0.8657729643031037,0.8441142576588034,0.005332239804981115,-0.0002631109196781633,-0.00040938701794494153,34.866576928583655,5.645542080012726,0.4806508555104809
14.679999999999731,3713.306963399041,0.0,-230.66405148947763,162.61761621437103,0.0,-13.791825534903277,-13.474677707083012,0.0,0.31701999432477734,0.0,0.08589936007299631,0.0,0.0,0.0028610343154052936,0.0,0.0,-0.00018723346539723304,0.0,0.08465936037506096,3713.3482918441578,-3.7002121716558904,-0.017487459343623574,0.031556710996003094,-0.042070165839441225,0.07751449089126669,0.019547567134833695,-0.0017680881619495197,0.0029679084533933654,-0.0015780334520461724,0.38845363639313396,0.8692319279228623,0.8465104157494339,0.005556967001873648,-0.0001897570719406248,-0.0003844208512207465,34.92350725573266,5.650502161157374,0.48070036140914274
14.689999999999731,3714.9331395611844,0.0,-230.80196974482664,162.48317557162844,0.0,-13.788679574847189,-13.468091444665335,0.0,0.3165747280012269,0.0,0.08592797041615036,0.0,0.0,0.002859713053787457,0.0,0.0,-0.00018049034631298732,0.0,0.08470988592256594,3714.772520445324,-3.703262735988718,0.007662821549412534,-0.005187275164659894,-0.024917339623248023,0.08457239344459387,-0.02663535048785605,-0.0018618513691033706,0.0019044148669855668,-0.001379713305672765,0.39185378522903447,0.8740141252217519,0.8498451024737292,0.005321583407778209,-0.00027310815367455153,-0.0004100492557251831,34.979829193780084,5.6552386307568066,0.48067762533381037
14.699999999999731,3716.557971316901,0.0,-230.93985654057514,162.34880034394186,0.0,-13.785538067945959,-13.46151538962766,0.0,0.3161296656760302,0.0,0.08595656754668823,0.0,0.0,0.0028584466362698738,0.0,0.0,-0.00017385648244606995,0.0,0.08476048802325697,3716.8284883743845,-3.6934872777060517,0.0012039315669904152,-0.004761618714493132,0.06309703943691704,0.09422417601340975,-0.011284501239777405,-0.0015311798771718197,0.002973181344218889,-0.0013096784789632158,0.3824578769716077,0.8604635590984894,0.8400545437468672,0.005628813102809715,-0.0001716640442039782,-0.00037602985488904476,35.03653945064261,5.660090976660369,0.4806923134577613
14.70999999999973,3718.18145932034,0.0,-231.0777119212546,162.2144904299869,0.0,-13.782401012262106,-13.45494952370931,0.0,0.3156848067907047,0.0,0.08598515201305093,0.0,0.0,0.0028572339306892837,0.0,0.0,-0.00016733285666317718,0.0,0.08481116684595072,3718.4489646145444,-3.7158807599847865,0.006663077364628925,0.017916641819392422,0.012469002886917635,0.10144527302708514,-0.00342903732963336,5.2134211891328415e-06,0.002554891832863309,-0.0008955257300350543,0.38402326571383993,0.8626930458701304,0.8416255851776152,0.005464076650557957,-0.00023091400261318683,-0.0003939143431208021,35.09358548949718,5.665041250986401,0.4807385159881611
14.71999999999973,3719.8036042246395,0.0,-231.21553593137725,162.08024572861999,0.0,-13.779268405863382,-13.44839382869605,0.0,0.31524015076463474,0.0,0.08601372435235782,0.0,0.0,0.002856073795450047,0.0,0.0,-0.00016092043712955694,0.0,0.08486192255989289,3719.823852634043,-3.6471629483191617,0.029200980360550206,0.013418447548632343,0.006187654664713646,0.12515295774213675,-0.03450738586597526,-0.0025067923563511702,0.0017985376082247206,-0.0026622473549575273,0.38737599203567447,0.8674593634068736,0.8449943119305053,0.006687838396000288,0.00018246350350748048,-0.0002594199839336006,35.150934576273144,5.670078258165108,0.4808125194249049
14.72999999999973,3721.4244066819256,0.0,-231.35332861543588,161.94606613887782,0.0,-13.776140246823017,-13.441848286420024,0.0,0.31479569699452387,0.0,0.08604228509031234,0.0,0.0,0.0028549650796618306,0.0,0.0,-0.0001546201775885557,0.0,0.08491275533476333,3721.656583799522,-3.6936729143790865,0.005826502670678149,-0.012495917964694434,-0.02778256254551224,0.07758098733843743,-0.0023527298986036433,0.001789827001447207,0.0032361392413046137,0.0013948398930280794,0.39204046005750126,0.8740714787107096,0.8496653216151743,0.006232940462604872,2.445003304863254e-05,-0.00030950608326407757,35.2081385416776,5.675049436492405,0.48086506564639614
14.73999999999973,3723.0438673433146,0.0,-231.49109001790413,161.81195155997708,0.0,-13.773016533219959,-13.435312878759701,0.0,0.3143514448538388,0.0,0.08607083474110896,0.0,0.0,0.002853906623274434,0.0,0.0,-0.0001484330176460765,0.0,0.08496366534069151,3722.8765635291993,-3.663614432156652,-0.021553855885345162,-0.005330665616117406,0.05832113568931284,-0.0010750802149592925,0.009094580432495369,-0.0004292052289398628,0.005171337918216304,-0.0018190154101091474,0.38934195005761757,0.870104655763338,0.8467394261624678,0.006814313437650579,0.0002190838970471401,-0.00024578889293925675,35.26463560953261,5.679763680594436,0.4808346435905344
14.74999999999973,3724.661986858914,0.0,-231.62882018323631,161.6779018913138,0.0,-13.769897263139127,-13.428787587639734,0.0,0.31390739369224785,0.0,0.0860993738073417,0.0,0.0,0.0028528972572097132,0.0,0.0,-0.00014235988305991523,0.0,0.08501465274825104,3724.5304152678664,-3.640997441873193,-0.012961981013135414,-0.0006950294318851461,0.003468538877516001,0.04635490450723489,-0.07469675855967224,0.0006082907738104635,0.0024855350177078865,0.0004643717337694235,0.3891143662541108,0.8696876680650738,0.8463545329164334,0.006156429902111095,-7.913728470344882e-06,-0.0003181414310745981,35.32098884930991,5.6844126736629175,0.48078329579451073
