mach,alpha_deg,protuberance,cd_power_off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
9.99,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.415
9.99,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.561
9.99,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.561
9.99,4.0,0.0,0.111,0.106,0.075,0.069,0.527,61.285
9.99,4.0,1.0,0.369,0.364,0.333,0.328,0.527,61.285
9.99,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.672
9.99,5.0,1.0,0.394,0.389,0.334,0.329,0.705,61.672
9.99,6.0,0.0,0.167,0.162,0.075,0.069,0.885,61.908
9.99,6.0,1.0,0.426,0.42,0.335,0.33,0.885,61.908
9.99,7.0,0.0,0.207,0.201,0.075,0.07,1.081,62.143
9.99,7.0,1.0,0.466,0.46,0.337,0.331,1.081,62.143
9.99,8.0,0.0,0.255,0.25,0.076,0.07,1.295,62.374
9.99,8.0,1.0,0.515,0.509,0.338,0.332,1.295,62.374
9.99,9.0,0.0,0.313,0.308,0.076,0.07,1.524,62.583
9.99,9.0,1.0,0.574,0.568,0.34,0.334,1.524,62.583
9.99,10.0,0.0,0.385,0.379,0.077,0.071,1.782,62.812
9.99,10.0,1.0,0.646,0.641,0.342,0.336,1.782,62.812
9.99,11.0,0.0,0.469,0.463,0.077,0.071,2.061,63.023
9.99,11.0,1.0,0.731,0.725,0.344,0.338,2.061,63.023
9.99,12.0,0.0,0.566,0.56,0.078,0.072,2.358,63.214
9.99,12.0,1.0,0.829,0.823,0.347,0.341,2.358,63.214
9.99,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.387
9.99,13.0,1.0,0.941,0.936,0.349,0.343,2.672,63.387
9.99,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.543
9.99,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.543
9.99,15.0,0.0,0.944,0.938,0.08,0.074,3.35,63.686
9.99,15.0,1.0,1.21,1.205,0.355,0.349,3.35,63.686
10.0,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.998
10.0,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.998
10.0,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.58
10.0,1.0,1.0,0.333,0.328,0.332,0.326,0.09,58.58
10.0,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.405
10.0,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.405
10.0,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.555
10.0,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.555
10.0,4.0,0.0,0.111,0.106,0.075,0.069,0.527,61.278
10.0,4.0,1.0,0.369,0.363,0.333,0.328,0.527,61.278
10.0,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.664
10.0,5.0,1.0,0.394,0.389,0.334,0.328,0.705,61.664
10.0,6.0,0.0,0.167,0.161,0.075,0.069,0.885,61.901
10.0,6.0,1.0,0.426,0.42,0.335,0.33,0.885,61.901
10.0,7.0,0.0,0.206,0.201,0.075,0.07,1.081,62.137
10.0,7.0,1.0,0.466,0.46,0.336,0.331,1.081,62.137
10.0,8.0,0.0,0.255,0.249,0.076,0.07,1.295,62.368
10.0,8.0,1.0,0.515,0.509,0.338,0.332,1.295,62.368
10.0,9.0,0.0,0.313,0.308,0.076,0.07,1.523,62.577
10.0,9.0,1.0,0.574,0.568,0.34,0.334,1.523,62.577
10.0,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.807
10.0,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.807
10.0,11.0,0.0,0.469,0.463,0.077,0.071,2.061,63.019
10.0,11.0,1.0,0.731,0.725,0.344,0.338,2.061,63.019
10.0,12.0,0.0,0.566,0.56,0.078,0.072,2.358,63.21
10.0,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.21
10.0,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.382
10.0,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.382
10.0,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.539
10.0,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.539
10.0,15.0,0.0,0.944,0.938,0.079,0.074,3.35,63.682
10.0,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.682
10.01,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.987
10.01,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.987
10.01,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.569
10.01,1.0,1.0,0.333,0.328,0.332,0.326,0.09,58.569
10.01,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.396
10.01,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.396
10.01,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.548
10.01,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.548
10.01,4.0,0.0,0.111,0.106,0.074,0.069,0.527,61.272
10.01,4.0,1.0,0.369,0.363,0.333,0.328,0.527,61.272
10.01,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.657
10.01,5.0,1.0,0.394,0.389,0.334,0.328,0.705,61.657
10.01,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.894
10.01,6.0,1.0,0.426,0.42,0.335,0.33,0.884,61.894
10.01,7.0,0.0,0.206,0.201,0.075,0.07,1.081,62.131
10.01,7.0,1.0,0.466,0.46,0.336,0.331,1.081,62.131
10.01,8.0,0.0,0.255,0.249,0.076,0.07,1.295,62.362
10.01,8.0,1.0,0.515,0.509,0.338,0.332,1.295,62.362
10.01,9.0,0.0,0.313,0.308,0.076,0.07,1.523,62.571
10.01,9.0,1.0,0.574,0.568,0.34,0.334,1.523,62.571
10.01,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.802
10.01,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.802
10.01,11.0,0.0,0.469,0.463,0.077,0.071,2.061,63.014
10.01,11.0,1.0,0.731,0.725,0.344,0.338,2.061,63.014
10.01,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.205
10.01,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.205
10.01,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.378
10.01,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.378
10.01,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.535
10.01,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.535
10.01,15.0,0.0,0.944,0.938,0.079,0.074,3.35,63.678
10.01,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.678
10.02,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.977
10.02,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.977
10.02,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.559
10.02,1.0,1.0,0.333,0.328,0.331,0.326,0.09,58.559
10.02,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.386
10.02,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.386
10.02,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.542
10.02,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.542
10.02,4.0,0.0,0.111,0.106,0.074,0.069,0.527,61.265
10.02,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.265
10.02,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.65
10.02,5.0,1.0,0.394,0.389,0.334,0.328,0.705,61.65
10.02,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.888
10.02,6.0,1.0,0.426,0.42,0.335,0.329,0.884,61.888
10.02,7.0,0.0,0.206,0.201,0.075,0.07,1.08,62.124
10.02,7.0,1.0,0.466,0.46,0.336,0.331,1.08,62.124
10.02,8.0,0.0,0.255,0.249,0.076,0.07,1.295,62.356
10.02,8.0,1.0,0.515,0.509,0.338,0.332,1.295,62.356
10.02,9.0,0.0,0.313,0.308,0.076,0.07,1.523,62.566
10.02,9.0,1.0,0.574,0.568,0.34,0.334,1.523,62.566
10.02,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.797
10.02,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.797
10.02,11.0,0.0,0.469,0.463,0.077,0.071,2.061,63.009
10.02,11.0,1.0,0.731,0.725,0.344,0.338,2.061,63.009
10.02,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.201
10.02,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.201
10.02,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.374
10.02,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.374
10.02,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.531
10.02,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.531
10.02,15.0,0.0,0.944,0.938,0.079,0.074,3.35,63.675
10.02,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.675
10.03,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.967
10.03,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.967
10.03,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.548
10.03,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.548
10.03,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.376
10.03,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.376
10.03,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.535
10.03,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.535
10.03,4.0,0.0,0.111,0.106,0.074,0.069,0.527,61.258
10.03,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.258
10.03,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.643
10.03,5.0,1.0,0.394,0.389,0.334,0.328,0.705,61.643
10.03,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.881
10.03,6.0,1.0,0.426,0.42,0.335,0.329,0.884,61.881
10.03,7.0,0.0,0.206,0.201,0.075,0.07,1.08,62.118
10.03,7.0,1.0,0.466,0.46,0.336,0.331,1.08,62.118
10.03,8.0,0.0,0.255,0.249,0.076,0.07,1.294,62.35
10.03,8.0,1.0,0.515,0.509,0.338,0.332,1.294,62.35
10.03,9.0,0.0,0.313,0.308,0.076,0.07,1.523,62.56
10.03,9.0,1.0,0.574,0.568,0.34,0.334,1.523,62.56
10.03,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.792
10.03,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.792
10.03,11.0,0.0,0.469,0.463,0.077,0.071,2.061,63.005
10.03,11.0,1.0,0.731,0.725,0.344,0.338,2.061,63.005
10.03,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.196
10.03,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.196
10.03,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.37
10.03,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.37
10.03,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.527
10.03,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.527
10.03,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.671
10.03,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.671
10.04,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.957
10.04,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.957
10.04,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.538
10.04,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.538
10.04,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.366
10.04,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.366
10.04,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.529
10.04,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.529
10.04,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.252
10.04,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.252
10.04,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.636
10.04,5.0,1.0,0.394,0.389,0.334,0.328,0.705,61.636
10.04,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.874
10.04,6.0,1.0,0.426,0.42,0.335,0.329,0.884,61.874
10.04,7.0,0.0,0.206,0.201,0.075,0.07,1.08,62.112
10.04,7.0,1.0,0.465,0.46,0.336,0.331,1.08,62.112
10.04,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.344
10.04,8.0,1.0,0.515,0.509,0.338,0.332,1.294,62.344
10.04,9.0,0.0,0.313,0.308,0.076,0.07,1.523,62.554
10.04,9.0,1.0,0.574,0.568,0.34,0.334,1.523,62.554
10.04,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.788
10.04,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.788
10.04,11.0,0.0,0.469,0.463,0.077,0.071,2.061,63.0
10.04,11.0,1.0,0.731,0.725,0.344,0.338,2.061,63.0
10.04,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.192
10.04,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.192
10.04,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.365
10.04,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.365
10.04,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.523
10.04,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.523
10.04,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.667
10.04,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.667
10.05,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.947
10.05,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.947
10.05,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.528
10.05,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.528
10.05,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.357
10.05,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.357
10.05,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.522
10.05,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.522
10.05,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.245
10.05,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.245
10.05,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.629
10.05,5.0,1.0,0.394,0.388,0.334,0.328,0.705,61.629
10.05,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.868
10.05,6.0,1.0,0.426,0.42,0.335,0.329,0.884,61.868
10.05,7.0,0.0,0.206,0.201,0.075,0.07,1.08,62.106
10.05,7.0,1.0,0.465,0.46,0.336,0.331,1.08,62.106
10.05,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.339
10.05,8.0,1.0,0.515,0.509,0.338,0.332,1.294,62.339
10.05,9.0,0.0,0.313,0.308,0.076,0.07,1.522,62.549
10.05,9.0,1.0,0.574,0.568,0.34,0.334,1.522,62.549
10.05,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.783
10.05,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.783
10.05,11.0,0.0,0.469,0.463,0.077,0.071,2.061,62.996
10.05,11.0,1.0,0.731,0.725,0.344,0.338,2.061,62.996
10.05,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.188
10.05,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.188
10.05,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.361
10.05,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.361
10.05,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.519
10.05,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.519
10.05,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.663
10.05,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.663
10.06,0.0,0.0,0.074,0.069,0.074,0.069,0.0,57.937
10.06,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.937
10.06,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.517
10.06,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.517
10.06,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.347
10.06,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.347
10.06,3.0,0.0,0.093,0.087,0.074,0.069,0.352,60.516
10.06,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.516
10.06,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.239
10.06,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.239
10.06,5.0,0.0,0.136,0.13,0.075,0.069,0.705,61.622
10.06,5.0,1.0,0.394,0.388,0.334,0.328,0.705,61.622
10.06,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.861
10.06,6.0,1.0,0.425,0.42,0.335,0.329,0.884,61.861
10.06,7.0,0.0,0.206,0.201,0.075,0.07,1.08,62.1
10.06,7.0,1.0,0.465,0.46,0.336,0.331,1.08,62.1
10.06,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.333
10.06,8.0,1.0,0.515,0.509,0.338,0.332,1.294,62.333
10.06,9.0,0.0,0.313,0.308,0.076,0.07,1.522,62.543
10.06,9.0,1.0,0.574,0.568,0.34,0.334,1.522,62.543
10.06,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.778
10.06,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.778
10.06,11.0,0.0,0.469,0.463,0.077,0.071,2.061,62.991
10.06,11.0,1.0,0.731,0.725,0.344,0.338,2.061,62.991
10.06,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.183
10.06,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.183
10.06,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.357
10.06,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.357
10.06,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.515
10.06,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.515
10.06,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.659
10.06,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.659
10.07,0.0,0.0,0.074,0.068,0.074,0.068,0.0,57.926
10.07,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.926
10.07,1.0,0.0,0.076,0.07,0.074,0.069,0.09,58.507
10.07,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.507
10.07,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.337
10.07,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.337
10.07,3.0,0.0,0.092,0.087,0.074,0.069,0.352,60.51
10.07,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.51
10.07,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.232
10.07,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.232
10.07,5.0,0.0,0.136,0.13,0.075,0.069,0.704,61.615
10.07,5.0,1.0,0.394,0.388,0.334,0.328,0.704,61.615
10.07,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.854
10.07,6.0,1.0,0.425,0.42,0.335,0.329,0.884,61.854
10.07,7.0,0.0,0.206,0.201,0.075,0.07,1.08,62.094
10.07,7.0,1.0,0.465,0.46,0.336,0.331,1.08,62.094
10.07,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.327
10.07,8.0,1.0,0.515,0.509,0.338,0.332,1.294,62.327
10.07,9.0,0.0,0.313,0.307,0.076,0.07,1.522,62.537
10.07,9.0,1.0,0.573,0.568,0.34,0.334,1.522,62.537
10.07,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.773
10.07,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.773
10.07,11.0,0.0,0.469,0.463,0.077,0.071,2.061,62.986
10.07,11.0,1.0,0.731,0.725,0.344,0.338,2.061,62.986
10.07,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.179
10.07,12.0,1.0,0.829,0.823,0.346,0.341,2.358,63.179
10.07,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.353
10.07,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.353
10.07,14.0,0.0,0.803,0.797,0.079,0.073,3.002,63.511
10.07,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.511
10.07,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.655
10.07,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.655
10.08,0.0,0.0,0.074,0.068,0.074,0.068,0.0,57.916
10.08,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.916
10.08,1.0,0.0,0.075,0.07,0.074,0.068,0.09,58.497
10.08,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.497
10.08,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.328
10.08,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.328
10.08,3.0,0.0,0.092,0.087,0.074,0.069,0.352,60.503
10.08,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.503
10.08,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.226
10.08,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.226
10.08,5.0,0.0,0.136,0.13,0.074,0.069,0.704,61.608
10.08,5.0,1.0,0.394,0.388,0.334,0.328,0.704,61.608
10.08,6.0,0.0,0.167,0.161,0.075,0.069,0.884,61.848
10.08,6.0,1.0,0.425,0.42,0.335,0.329,0.884,61.848
10.08,7.0,0.0,0.206,0.201,0.075,0.069,1.08,62.087
10.08,7.0,1.0,0.465,0.46,0.336,0.331,1.08,62.087
10.08,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.321
10.08,8.0,1.0,0.515,0.509,0.338,0.332,1.294,62.321
10.08,9.0,0.0,0.313,0.307,0.076,0.07,1.522,62.532
10.08,9.0,1.0,0.573,0.568,0.34,0.334,1.522,62.532
10.08,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.768
10.08,10.0,1.0,0.646,0.64,0.342,0.336,1.782,62.768
10.08,11.0,0.0,0.469,0.463,0.077,0.071,2.061,62.982
10.08,11.0,1.0,0.731,0.725,0.344,0.338,2.061,62.982
10.08,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.174
10.08,12.0,1.0,0.829,0.823,0.346,0.34,2.358,63.174
10.08,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.349
10.08,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.349
10.08,14.0,0.0,0.803,0.797,0.078,0.073,3.002,63.507
10.08,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.507
10.08,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.651
10.08,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.651
10.09,0.0,0.0,0.074,0.068,0.074,0.068,0.0,57.906
10.09,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.906
10.09,1.0,0.0,0.075,0.07,0.074,0.068,0.09,58.487
10.09,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.487
10.09,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.318
10.09,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.318
10.09,3.0,0.0,0.092,0.087,0.074,0.069,0.352,60.497
10.09,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.497
10.09,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.219
10.09,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.219
10.09,5.0,0.0,0.136,0.13,0.074,0.069,0.704,61.601
10.09,5.0,1.0,0.394,0.388,0.334,0.328,0.704,61.601
10.09,6.0,0.0,0.167,0.161,0.075,0.069,0.883,61.841
10.09,6.0,1.0,0.425,0.42,0.335,0.329,0.883,61.841
10.09,7.0,0.0,0.206,0.201,0.075,0.069,1.08,62.081
10.09,7.0,1.0,0.465,0.46,0.336,0.331,1.08,62.081
10.09,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.316
10.09,8.0,1.0,0.514,0.509,0.338,0.332,1.294,62.316
10.09,9.0,0.0,0.313,0.307,0.076,0.07,1.522,62.526
10.09,9.0,1.0,0.573,0.568,0.339,0.334,1.522,62.526
10.09,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.763
10.09,10.0,1.0,0.646,0.64,0.341,0.336,1.782,62.763
10.09,11.0,0.0,0.469,0.463,0.077,0.071,2.061,62.977
10.09,11.0,1.0,0.731,0.725,0.344,0.338,2.061,62.977
10.09,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.17
10.09,12.0,1.0,0.829,0.823,0.346,0.34,2.358,63.17
10.09,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.345
10.09,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.345
10.09,14.0,0.0,0.802,0.797,0.078,0.073,3.002,63.503
10.09,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.503
10.09,15.0,0.0,0.944,0.938,0.079,0.073,3.35,63.648
10.09,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.648
10.1,0.0,0.0,0.074,0.068,0.074,0.068,0.0,57.896
10.1,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.896
10.1,1.0,0.0,0.075,0.07,0.074,0.068,0.09,58.476
10.1,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.476
10.1,2.0,0.0,0.08,0.075,0.074,0.069,0.177,58.309
10.1,2.0,1.0,0.338,0.332,0.332,0.326,0.177,58.309
10.1,3.0,0.0,0.092,0.087,0.074,0.069,0.352,60.491
10.1,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.491
10.1,4.0,0.0,0.111,0.105,0.074,0.069,0.527,61.213
10.1,4.0,1.0,0.369,0.363,0.333,0.327,0.527,61.213
10.1,5.0,0.0,0.135,0.13,0.074,0.069,0.704,61.594
10.1,5.0,1.0,0.394,0.388,0.334,0.328,0.704,61.594
10.1,6.0,0.0,0.167,0.161,0.075,0.069,0.883,61.835
10.1,6.0,1.0,0.425,0.42,0.335,0.329,0.883,61.835
10.1,7.0,0.0,0.206,0.2,0.075,0.069,1.079,62.075
10.1,7.0,1.0,0.465,0.46,0.336,0.331,1.079,62.075
10.1,8.0,0.0,0.255,0.249,0.075,0.07,1.294,62.31
10.1,8.0,1.0,0.514,0.509,0.338,0.332,1.294,62.31
10.1,9.0,0.0,0.313,0.307,0.076,0.07,1.522,62.521
10.1,9.0,1.0,0.573,0.568,0.339,0.334,1.522,62.521
10.1,10.0,0.0,0.385,0.379,0.076,0.071,1.782,62.759
10.1,10.0,1.0,0.646,0.64,0.341,0.336,1.782,62.759
10.1,11.0,0.0,0.469,0.463,0.077,0.071,2.061,62.973
10.1,11.0,1.0,0.731,0.725,0.344,0.338,2.061,62.973
10.1,12.0,0.0,0.566,0.56,0.077,0.072,2.358,63.166
10.1,12.0,1.0,0.829,0.823,0.346,0.34,2.358,63.166
10.1,13.0,0.0,0.677,0.671,0.078,0.072,2.672,63.34
10.1,13.0,1.0,0.941,0.935,0.349,0.343,2.672,63.34
10.1,14.0,0.0,0.802,0.797,0.078,0.073,3.002,63.499
10.1,14.0,1.0,1.068,1.062,0.352,0.346,3.002,63.499
10.1,15.0,0.0,0.943,0.938,0.079,0.073,3.35,63.644
10.1,15.0,1.0,1.21,1.204,0.355,0.349,3.35,63.644
10.11,0.0,0.0,0.074,0.068,0.074,0.068,0.0,57.886
10.11,0.0,1.0,0.331,0.326,0.331,0.326,0.0,57.886
10.11,1.0,0.0,0.075,0.07,0.074,0.068,0.09,58.466
10.11,1.0,1.0,0.333,0.327,0.331,0.326,0.09,58.466
10.11,2.0,0.0,0.08,0.075,0.074,0.068,0.177,58.299
10.11,2.0,1.0,0.337,0.332,0.332,0.326,0.177,58.299
10.11,3.0,0.0,0.092,0.087,0.074,0.069,0.352,60.485
10.11,3.0,1.0,0.35,0.345,0.332,0.327,0.352,60.485
