# Time (s),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Mach number (​)
276.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
276.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
277.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
277.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
278.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
278.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
279.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.1
279.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
280.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
280.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
281.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
281.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
282.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
282.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
283.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
283.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.099
284.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
284.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
285.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
285.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
286.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
286.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
287.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
287.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
288.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.098
288.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
289.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
289.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
290.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
290.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
291.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
291.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
292.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
292.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.097
293.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
293.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
294.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
294.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
295.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
295.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
296.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
296.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
297.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.096
297.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
298.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
298.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
299.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
299.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
300.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
300.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
301.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
301.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
302.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.095
302.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
303.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
303.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
304.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
304.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
305.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
305.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
306.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
306.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.094
307.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
307.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
308.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
308.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
309.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
309.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
310.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
310.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
311.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
311.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.093
312.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
312.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
313.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
313.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
314.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
314.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
315.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
315.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
316.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
316.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.092
317.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
317.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
318.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
318.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
319.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
319.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
320.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
320.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
321.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
321.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.091
322.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
322.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
323.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
323.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
324.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
324.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
325.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
325.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
326.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
326.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
327.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.09
327.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
328.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
328.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
329.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
329.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
330.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
330.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
331.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
331.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
332.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.089
332.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
333.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
333.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
334.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
334.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
335.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
335.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
336.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
336.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
337.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
337.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
338.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.088
338.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
339.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
339.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
340.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
340.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
341.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
341.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
342.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
342.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
343.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
343.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.087
344.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
344.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
345.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
345.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
346.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
346.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
347.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
347.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
348.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
348.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
349.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.086
349.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
350.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
350.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
351.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
351.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
352.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
352.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
353.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
353.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
354.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
354.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
355.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.085
355.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
356.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
356.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
357.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
357.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
358.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
358.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
359.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
359.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
360.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
360.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
361.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.084
361.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
362.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
362.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
363.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
363.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
364.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
364.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
365.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
365.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
366.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
366.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
367.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.083
367.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
368.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
368.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
369.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
369.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
370.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
370.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
371.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
371.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
372.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
372.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
373.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
373.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.082
374.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
374.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
375.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
375.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
376.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
376.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
377.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
377.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
378.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
378.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
379.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
379.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
380.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.081
380.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
381.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
381.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
382.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
382.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
383.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
383.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
384.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
384.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
385.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
385.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
386.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
386.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.08
387.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
387.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
388.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
388.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
389.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
389.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
390.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
390.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
391.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
391.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
392.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
392.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
393.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
393.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.079
394.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
394.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
395.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
395.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
396.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
396.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
397.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
397.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
398.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
398.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
399.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
399.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
400.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
400.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.078
401.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
401.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
402.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
402.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
403.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
403.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
404.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
404.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
405.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
405.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
406.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
406.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
407.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
407.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.077
408.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
408.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
409.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
409.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
410.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
410.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
411.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
411.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
412.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
412.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
413.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
413.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
414.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
414.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
415.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.076
415.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
416.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
416.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
417.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
417.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
418.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
418.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
419.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
419.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
420.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
420.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
421.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
421.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
422.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
422.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
423.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.075
423.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
424.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
424.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
425.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
425.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
426.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
426.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
427.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
427.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
428.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
428.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
429.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
429.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
430.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
430.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.074
431.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
431.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
432.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
432.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
433.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
433.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
434.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
434.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
435.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
435.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
436.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
436.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
437.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
437.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
438.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
438.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.073
439.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
439.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
440.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
440.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
441.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
441.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
442.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
442.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
443.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
443.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
444.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
444.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
445.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
445.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
446.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
446.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.072
447.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.071
447.827,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.071
448.327,440.722,0,440.722,0,440.722,0,0,0,0,0,0,0,0,0.071
